bus_i;type;Pd;Qd;Gs;Bs;area;Vm;Va;baseKV;zone;Vmax;Vmin
125;2;35.7;18.3;0;0;1;1.03;0;220;4;1.11;0.95
126;1;25.28;15.9;0;0;1;1.03;0;220;4;1.11;0.95
127;2;25.71;15.3;0;0;1;1;0;400;4;1.05;0.95
128;1;0;0;0;0;1;1;0;400;4;1.05;0.95
129;1;0;0;0;0;1;1.03;0;220;4;1.11;0.95
130;1;0;0;0;0;1;1.03;0;220;4;1.11;0.95
131;2;68.67;70;0;0;1;1.03;0;220;4;1.11;0.95
132;2;33;45;0;0;1;1.03;0;220;4;1.11;0.95
133;1;0;0;0;0;1;1;0;400;4;1.05;0.95
134;1;0;0;0;0;1;1;0;400;4;1.05;0.95
135;1;0;0;0;0;1;1.03;0;220;4;1.11;0.95
136;1;0;0;0;0;1;1.03;0;220;4;1.11;0.95
137;1;0;0;0;0;1;1;0;400;4;1.05;0.95
138;1;0;0;0;0;1;1;0;400;4;1.05;0.95
139;2;33.2;22.6;0;0;1;1.03;0;220;4;1.11;0.95
140;2;29.23;19.6;0;0;1;1.03;0;220;4;1.11;0.95
141;1;0;0;0;0;1;1.03;0;220;4;1.11;0.95
142;1;0;0;0;0;1;1.03;0;220;4;1.11;0.95
143;1;0;0;0;0;1;1.03;0;220;4;1.11;0.95
144;1;0;0;0;0;1;1.03;0;220;4;1.11;0.95
145;1;0;0;0;0;1;1;0;400;4;1.05;0.95
146;1;0;0;0;0;1;1;0;400;4;1.05;0.95
147;1;0;0;0;0;1;1.03;0;220;4;1.11;0.95
148;1;0;0;0;0;1;1.03;0;220;4;1.11;0.95
149;1;0;0;0;0;1;1.03;0;220;4;1.11;0.95
150;1;0;0;0;0;1;1.03;0;220;4;1.11;0.95
151;1;0;0;0;0;1;1.03;0;220;4;1.11;0.95
152;1;0;0;0;0;1;1.03;0;220;4;1.11;0.95
153;1;0;0;0;0;1;1.03;0;220;4;1.11;0.95
154;1;0;0;0;0;1;1.03;0;220;4;1.11;0.95
155;1;0;0;0;0;1;1.03;0;220;5;1.11;0.95
156;1;0;0;0;0;1;1.03;0;220;5;1.11;0.95
157;1;0;0;0;0;1;1;0;400;5;1.05;0.95
158;1;0;0;0;0;1;1;0;400;5;1.05;0.95
159;1;0;0;0;0;1;1;0;400;5;1.05;0.95
160;1;0;0;0;0;1;1;0;400;5;1.05;0.95
161;1;0;0;0;0;1;1.03;0;220;5;1.11;0.95
162;1;0;0;0;0;1;1.03;0;220;5;1.11;0.95
163;1;0;0;0;0;1;1.03;0;220;5;1.11;0.95
164;1;0;0;0;0;1;1.03;0;220;5;1.11;0.95
165;1;0;0;0;0;1;1;0;400;5;1.05;0.95
166;1;0;0;0;0;1;1.03;0;220;5;1.11;0.95
167;1;0;0;0;0;1;1.03;0;220;5;1.11;0.95
168;1;0;0;0;0;1;1;0;400;5;1.05;0.95
169;1;0;0;0;0;1;1;0;400;5;1.05;0.95
170;1;0;0;0;0;1;1.03;0;220;5;1.11;0.95
171;1;0;0;0;0;1;1.03;0;220;5;1.11;0.95
172;1;0;0;0;0;1;1.03;0;220;5;1.11;0.95
173;1;0;0;0;0;1;1.03;0;220;5;1.11;0.95
174;1;0;0;0;0;1;1.03;0;220;5;1.11;0.95
175;1;0;0;0;0;1;1.03;0;220;5;1.11;0.95
176;2;0;40;0;0;1;1;0;400;5;1.05;0.95
177;2;0;40;0;0;1;1;0;400;5;1.05;0.95
178;1;0;0;0;0;1;1.03;0;220;5;1.11;0.95
179;1;0;0;0;0;1;1.03;0;220;5;1.11;0.95
180;2;339.85;49.6;0;0;2;1;0;400;6;1.05;0.95
181;2;0;0;0;0;3;1.03;0;220;6;1.11;0.95
182;2;0;0;0;0;5;1;0;400;6;1.05;0.95
183;1;150;0;0;0;3;1;0;400;6;1.05;0.95
184;2;317.34;50.3;0;0;2;1.03;0;220;6;1.11;0.95
185;2;362.43;36.7;0;0;2;1;0;400;6;1.05;0.95
186;2;33.33;1;0;0;5;1.03;0;220;6;1.11;0.95
187;1;7.12;1.5;0;0;1;1.035;0;110;1;1.12;0.95
188;1;7.63;1;0;0;1;1.035;0;110;1;1.12;0.95
189;1;9.77;8.7;0;0;1;1.035;0;110;1;1.12;0.95
190;1;6.12;1.5;0;0;1;1.035;0;110;1;1.12;0.95
191;1;6.12;1.6;0;0;1;1.035;0;110;1;1.12;0.95
192;2;30.56;12;0;0;1;1.035;0;110;1;1.12;0.95
193;1;15.28;3;0;0;1;1.035;0;110;1;1.12;0.95
194;1;0;0;0;0;1;1.035;0;110;1;1.12;0.95
195;1;8.14;2;0;0;1;1.035;0;110;1;1.12;0.95
196;2;6.92;1.5;0;0;1;1.035;0;110;1;1.12;0.95
197;1;6.92;1.5;0;0;1;1.035;0;110;1;1.12;0.95
198;2;12.32;1.7;0;0;1;1.035;0;110;1;1.12;0.95
199;1;1.43;0.5;0;0;1;1.035;0;110;1;1.12;0.95
200;1;1.08;0.5;0;0;1;1.035;0;110;1;1.12;0.95
201;1;5.61;0.5;0;0;1;1.035;0;110;1;1.12;0.95
202;1;18.34;2;0;0;1;1.035;0;110;1;1.12;0.95
203;1;11.1;1.6;0;0;1;1.035;0;110;1;1.12;0.95
204;1;0;0;0;0;1;1.035;0;110;1;1.12;0.95
205;2;6.92;2;0;0;1;1.035;0;110;1;1.12;0.95
206;1;11.2;1;0;0;1;1.035;0;110;1;1.12;0.95
207;1;7.32;1.6;0;0;1;1.035;0;110;1;1.12;0.95
208;1;-7.32;-4.5;0;0;1;1.035;0;110;1;1.12;0.95
209;1;9.36;0.8;0;0;1;1.035;0;110;1;1.12;0.95
210;1;15.18;4.4;0;0;1;1.035;0;110;1;1.12;0.95
211;1;8.75;0.2;0;0;1;1.035;0;110;1;1.12;0.95
212;1;10.18;1.5;0;0;1;1.035;0;110;1;1.12;0.95
213;2;-2.04;-1;0;0;1;1.035;0;110;1;1.12;0.95
214;1;12.02;0.5;0;0;1;1.035;0;110;1;1.12;0.95
215;1;6.92;2;0;0;1;1.035;0;110;1;1.12;0.95
216;1;8.85;0.5;0;0;1;1.035;0;110;1;1.12;0.95
217;1;1.94;0.4;0;0;1;1.035;0;110;1;1.12;0.95
218;1;12.22;1.5;0;0;1;1.035;0;110;1;1.12;0.95
219;1;2.55;0.5;0;0;1;1.035;0;110;1;1.12;0.95
220;1;2.55;0.5;0;0;1;1.035;0;110;1;1.12;0.95
221;1;4.08;0.5;0;0;1;1.035;0;110;1;1.12;0.95
222;1;6.53;0.4;0;0;1;1.035;0;110;1;1.12;0.95
223;1;18.65;4;0;0;1;1.035;0;110;1;1.12;0.95
224;1;19.86;2.5;0;0;1;1.035;0;110;1;1.12;0.95
225;1;17.3;2;0;0;1;1.035;0;110;1;1.12;0.95
226;1;24.44;1.5;0;0;1;1.035;0;110;1;1.12;0.95
227;1;5.61;1;0;0;1;1.035;0;110;1;1.12;0.95
228;1;11.4;1.1;0;0;1;1.035;0;110;1;1.12;0.95
229;1;11;2.7;0;0;1;1.035;0;110;1;1.12;0.95
230;1;7.63;1;0;0;1;1.035;0;110;1;1.12;0.95
231;1;7.94;1.1;0;0;1;1.035;0;110;1;1.12;0.95
232;1;7.94;1.1;0;0;1;1.035;0;110;1;1.12;0.95
233;1;1.84;0.8;0;0;1;1.035;0;110;1;1.12;0.95
234;1;33.46;28;0;0;1;1.035;0;110;1;1.12;0.95
235;1;33.76;28;0;0;1;1.035;0;110;1;1.12;0.95
236;1;1.02;0.5;0;0;1;1.035;0;110;1;1.12;0.95
237;1;13.95;1.7;0;0;1;1.035;0;110;1;1.12;0.95
238;1;9.98;1;0;0;1;1.035;0;110;1;1.12;0.95
239;1;15.28;1.5;0;0;1;1.035;0;110;1;1.12;0.95
240;1;11.2;1.5;0;0;1;1.035;0;110;1;1.12;0.95
241;1;10.18;3;0;0;1;1.035;0;110;1;1.12;0.95
242;1;1.22;0.1;0;0;1;1.035;0;110;1;1.12;0.95
243;1;0;0;0;0;1;1.035;0;110;1;1.12;0.95
244;1;1.02;0;0;0;1;1.035;0;110;1;1.12;0.95
245;1;12.12;5.4;0;0;1;1.035;0;110;1;1.12;0.95
246;1;-8.14;-3.6;0;0;1;1.035;0;110;1;1.12;0.95
247;1;11.2;1.5;0;0;1;1.035;0;110;1;1.12;0.95
248;1;3.06;0.5;0;0;1;1.035;0;110;1;1.12;0.95
249;1;9.16;0;0;0;1;1.035;0;110;1;1.12;0.95
250;1;27.71;3;0;0;1;1.035;0;110;1;1.12;0.95
251;1;21.38;4;0;0;1;1.035;0;110;1;1.12;0.95
252;1;21.38;4;0;0;1;1.035;0;110;1;1.12;0.95
253;1;14.87;4.3;0;0;1;1.035;0;110;1;1.12;0.95
254;1;19.86;3.5;0;0;1;1.035;0;110;1;1.12;0.95
255;1;10.18;1;0;0;1;1.035;0;110;1;1.12;0.95
256;1;5.61;0;0;0;1;1.035;0;110;1;1.12;0.95
257;1;7.12;0.2;0;0;1;1.035;0;110;1;1.12;0.95
258;1;4.08;0.3;0;0;1;1.035;0;110;1;1.12;0.95
259;1;20.87;4.2;0;0;1;1.035;0;110;1;1.12;0.95
260;1;10.69;1.5;0;0;1;1.035;0;110;1;1.12;0.95
261;1;7.94;2;0;0;1;1.035;0;110;1;1.12;0.95
262;1;0.2;0;0;0;1;1.035;0;110;1;1.12;0.95
263;1;5.3;1;0;0;1;1.035;0;110;1;1.12;0.95
264;2;12.22;1;0;0;1;1.035;0;110;1;1.12;0.95
265;1;12.22;1;0;0;1;1.035;0;110;1;1.12;0.95
266;1;8.34;1.6;0;0;1;1.035;0;110;1;1.12;0.95
267;1;10.38;3;0;0;1;1.035;0;110;1;1.12;0.95
268;1;14.87;3.7;0;0;1;1.035;0;110;1;1.12;0.95
269;2;15.28;4;0;0;1;1.035;0;110;1;1.12;0.95
270;1;3.67;0.5;0;0;1;1.035;0;110;1;1.12;0.95
271;1;3.67;0.5;0;0;1;1.035;0;110;1;1.12;0.95
272;1;9.26;3;0;0;1;1.035;0;110;1;1.12;0.95
273;1;12.93;3.7;0;0;1;1.035;0;110;1;1.12;0.95
274;1;25.67;7.4;0;0;1;1.035;0;110;1;1.12;0.95
275;1;23.22;6.7;0;0;1;1.035;0;110;1;1.12;0.95
276;1;14.26;5.1;0;0;1;1.035;0;110;1;1.12;0.95
277;2;52.14;20.4;0;0;1;1.035;0;110;1;1.12;0.95
278;2;24.95;9.7;0;0;1;1.035;0;110;1;1.12;0.95
279;2;24.95;9.7;0;0;1;1.035;0;110;1;1.12;0.95
280;1;0;0;0;0;1;1.035;0;110;1;1.12;0.95
281;2;30.66;11.9;0;0;1;1.035;0;110;1;1.12;0.95
282;2;13.14;5.1;0;0;1;1.035;0;110;1;1.12;0.95
283;1;17.02;0.2;0;0;1;1.035;0;110;1;1.12;0.95
284;1;2.55;0.5;0;0;1;1.035;0;110;1;1.12;0.95
285;1;8.14;1.5;0;0;1;1.035;0;110;1;1.12;0.95
286;1;29.75;4.1;0;0;1;1.035;0;110;1;1.12;0.95
287;1;12.22;4;0;0;1;1.035;0;110;1;1.12;0.95
288;1;13.14;3.8;0;0;1;1.035;0;110;1;1.12;0.95
289;2;21.28;6.1;0;0;1;1.035;0;110;1;1.12;0.95
290;1;17.32;3;0;0;1;1.035;0;110;1;1.12;0.95
291;1;16.81;5.4;0;0;1;1.035;0;110;1;1.12;0.95
292;1;17.32;5;0;0;1;1.035;0;110;1;1.12;0.95
293;1;7.43;2.1;0;0;1;1.035;0;110;1;1.12;0.95
294;2;15.28;3;0;0;1;1.035;0;110;1;1.12;0.95
295;1;21.28;3.4;0;0;1;1.035;0;110;1;1.12;0.95
296;1;17.63;5.1;0;0;1;1.035;0;110;1;1.12;0.95
297;1;8.55;2;0;0;1;1.035;0;110;1;1.12;0.95
298;1;7.02;1.6;0;0;1;1.035;0;110;1;1.12;0.95
299;1;48.06;13.8;0;0;1;1.035;0;110;1;1.12;0.95
300;1;21.38;9;0;0;1;1.035;0;110;1;1.12;0.95
301;1;6.22;1.3;0;0;1;1.035;0;110;1;1.12;0.95
302;1;6.12;1.3;0;0;1;1.035;0;110;1;1.12;0.95
303;1;6.32;0.5;0;0;1;1.035;0;110;1;1.12;0.95
304;1;17.83;5.1;0;0;1;1.035;0;110;1;1.12;0.95
305;1;7.53;1.1;0;0;1;1.035;0;110;1;1.12;0.95
306;1;21.38;4;0;0;1;1.035;0;110;1;1.12;0.95
307;1;18.34;4;0;0;1;1.035;0;110;1;1.12;0.95
308;1;5.1;0;0;0;1;1.035;0;110;1;1.12;0.95
309;1;0;0;0;0;1;1.035;0;110;1;1.12;0.95
310;1;0;0;0;0;1;1.035;0;110;1;1.12;0.95
311;1;32.4;5.7;0;0;1;1.035;0;110;1;1.12;0.95
312;1;0;0;0;0;1;1.035;0;110;1;1.12;0.95
313;1;7.12;0.5;0;0;1;1.035;0;110;1;1.12;0.95
314;2;7.73;1.5;0;0;1;1.035;0;110;1;1.12;0.95
315;1;9.47;0;0;0;1;1.035;0;110;1;1.12;0.95
316;1;16.2;4;0;0;1;1.035;0;110;1;1.12;0.95
317;1;7.12;2;0;0;1;1.035;0;110;1;1.12;0.95
318;1;6.12;2;0;0;1;1.035;0;110;1;1.12;0.95
319;1;0.81;0.3;0;0;1;1.035;0;110;1;1.12;0.95
320;1;7.12;1;0;0;1;1.035;0;110;1;1.12;0.95
321;1;0;0;0;0;1;1.035;0;110;1;1.12;0.95
322;1;0;0;0;0;1;1.035;0;110;1;1.12;0.95
323;1;9.98;1.8;0;0;1;1.035;0;110;1;1.12;0.95
324;1;11.2;1.6;0;0;1;1.035;0;110;1;1.12;0.95
325;1;13.65;0.3;0;0;1;1.035;0;110;1;1.12;0.95
326;1;6.62;1.2;0;0;1;1.035;0;110;1;1.12;0.95
327;1;4.08;0.1;0;0;1;1.035;0;110;1;1.12;0.95
328;2;45.83;23;0;0;1;1.035;0;110;1;1.12;0.95
329;2;45.83;23;0;0;1;1.035;0;110;1;1.12;0.95
330;2;48.36;22;0;0;1;1.035;0;110;1;1.12;0.95
331;2;48.36;22;0;0;1;1.035;0;110;1;1.12;0.95
332;1;0;0;0;0;1;1.035;0;110;1;1.12;0.95
333;1;9.47;0.4;0;0;1;1.035;0;110;1;1.12;0.95
334;2;16.81;0.7;0;0;1;1.035;0;110;1;1.12;0.95
335;1;4.08;1;0;0;1;1.035;0;110;1;1.12;0.95
336;1;0;0;0;0;1;1.035;0;110;1;1.12;0.95
337;1;17.83;5.5;0;0;1;1.035;0;110;1;1.12;0.95
338;1;2.55;1.2;0;0;1;1.035;0;110;1;1.12;0.95
339;1;3.98;1.7;0;0;1;1.035;0;110;1;1.12;0.95
340;1;11.2;1.5;0;0;1;1.035;0;110;1;1.12;0.95
341;1;11;0.1;0;0;1;1.035;0;110;1;1.12;0.95
342;1;16.3;1.6;0;0;1;1.035;0;110;1;1.12;0.95
343;1;1.02;0.5;0;0;1;1.035;0;110;1;1.12;0.95
344;1;13.24;5;0;0;1;1.035;0;110;1;1.12;0.95
345;1;17.73;4;0;0;1;1.035;0;110;1;1.12;0.95
346;2;18.34;13;0;0;1;1.035;0;110;1;1.12;0.95
347;2;8.14;4.5;0;0;1;1.035;0;110;1;1.12;0.95
348;1;2.04;0.5;0;0;1;1.035;0;110;1;1.12;0.95
349;1;20.37;4.5;0;0;1;1.035;0;110;1;1.12;0.95
350;1;19.67;4.8;0;0;1;1.035;0;110;1;1.12;0.95
351;1;18.04;3.6;0;0;1;1.035;0;110;1;1.12;0.95
352;1;14.67;5.2;0;0;1;1.035;0;110;1;1.12;0.95
353;1;10.18;3.3;0;0;1;1.035;0;110;1;1.12;0.95
354;1;2.04;0.6;0;0;1;1.035;0;110;1;1.12;0.95
355;1;0;0;0;0;1;1.035;0;110;1;1.12;0.95
356;1;2.96;0.6;0;0;1;1.035;0;110;1;1.12;0.95
357;1;2.04;0.1;0;0;1;1.035;0;110;1;1.12;0.95
358;1;6.92;1.6;0;0;1;1.035;0;110;1;1.12;0.95
359;2;3.57;1.2;0;0;1;1.035;0;110;1;1.12;0.95
360;1;3.57;1.1;0;0;1;1.035;0;110;1;1.12;0.95
361;1;0;0;0;0;1;1.035;0;110;1;1.12;0.95
362;1;0;0;0;0;1;1.035;0;110;1;1.12;0.95
363;1;6.12;1;0;0;1;1.035;0;110;1;1.12;0.95
364;1;-2.55;-0.8;0;0;1;1.035;0;110;1;1.12;0.95
365;2;33.61;6.7;0;0;1;1.035;0;110;1;1.12;0.95
366;1;34.62;6.7;0;0;1;1.035;0;110;1;1.12;0.95
367;1;12.02;1.6;0;0;1;1.035;0;110;1;1.12;0.95
368;1;10.18;1.5;0;0;1;1.035;0;110;1;1.12;0.95
369;1;11.2;1.5;0;0;1;1.035;0;110;1;1.12;0.95
370;1;14.57;1.6;0;0;1;1.035;0;110;1;1.12;0.95
371;1;16.81;0.1;0;0;1;1.035;0;110;1;1.12;0.95
372;1;12.83;1;0;0;1;1.035;0;110;1;1.12;0.95
373;1;2.24;0.2;0;0;1;1.035;0;110;1;1.12;0.95
374;1;0;0;0;0;1;1.035;0;110;1;1.12;0.95
375;1;0;0;0;0;1;1.035;0;110;1;1.12;0.95
376;1;25.16;5.4;0;0;1;1.035;0;110;1;1.12;0.95
377;1;9.16;2;0;0;1;1.035;0;110;1;1.12;0.95
378;1;9.57;0.1;0;0;1;1.035;0;110;1;1.12;0.95
379;1;24.95;1.4;0;0;1;1.035;0;110;1;1.12;0.95
380;1;7.63;1.7;0;0;1;1.035;0;110;1;1.12;0.95
381;1;10.38;0.5;0;0;1;1.035;0;110;1;1.12;0.95
382;2;8.14;3;0;0;1;1.035;0;110;1;1.12;0.95
383;2;22.4;4;0;0;1;1.035;0;110;1;1.12;0.95
384;1;14.26;3.5;0;0;1;1.035;0;110;1;1.12;0.95
385;2;21.89;6.5;0;0;1;1.035;0;110;1;1.12;0.95
386;1;12.73;2.5;0;0;1;1.035;0;110;1;1.12;0.95
387;1;14.87;1.2;0;0;1;1.035;0;110;1;1.12;0.95
388;1;17.83;1.3;0;0;1;1.035;0;110;1;1.12;0.95
389;1;11.2;2.5;0;0;1;1.035;0;110;1;1.12;0.95
390;2;12.02;3.5;0;0;1;1.035;0;110;1;1.12;0.95
391;1;5.2;1.5;0;0;1;1.035;0;110;1;1.12;0.95
392;1;11.4;2.6;0;0;1;1.035;0;110;1;1.12;0.95
393;1;8.75;0.4;0;0;1;1.035;0;110;1;1.12;0.95
394;1;11.71;3.3;0;0;1;1.035;0;110;1;1.12;0.95
395;2;23.42;4.5;0;0;1;1.035;0;110;1;1.12;0.95
396;1;9.06;2.6;0;0;1;1.035;0;110;1;1.12;0.95
397;1;4.18;1;0;0;1;1.035;0;110;1;1.12;0.95
398;1;9.16;2;0;0;1;1.035;0;110;1;1.12;0.95
399;1;9.26;1.1;0;0;1;1.035;0;110;1;1.12;0.95
400;1;9.16;1;0;0;1;1.035;0;110;1;1.12;0.95
401;1;12.22;-0.5;0;0;1;1.035;0;110;1;1.12;0.95
402;1;4.28;0.9;0;0;1;1.035;0;110;1;1.12;0.95
403;1;4.08;0.9;0;0;1;1.035;0;110;1;1.12;0.95
404;2;12.02;3.1;0;0;1;1.035;0;110;1;1.12;0.95
405;1;5.41;0.7;0;0;1;1.035;0;110;1;1.12;0.95
406;1;9.06;2.4;0;0;1;1.035;0;110;1;1.12;0.95
407;1;20.11;4.9;0;0;1;1.035;0;110;1;1.12;0.95
408;1;8.85;1.1;0;0;1;1.035;0;110;1;1.12;0.95
409;1;7.12;1.2;0;0;1;1.035;0;110;1;1.12;0.95
410;1;9.47;2;0;0;1;1.035;0;110;1;1.12;0.95
